term,love_freq,base_freq,norm_love_freq,norm_base_freq,love_ratio
keeps,3,202,0.0379746835443038,0.02982870643827525,1.2730918661486403
work,2,436,0.02531645569620253,0.06438275251033668,0.3932179770061549
play,3,745,0.0379746835443038,0.11001181334908447,0.34518732478124203
minutes,1,43,0.012658227848101266,0.006349675132900177,1.9935236973800412
wear,2,171,0.02531645569620253,0.02525103366804489,1.0025908653490265
wanna,12,1887,0.1518987341772152,0.2786473715298287,0.5451288965808698
mighty,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
window,2,152,0.02531645569620253,0.02244536326048435,1.1279147235176548
text,1,28,0.012658227848101266,0.004134672179562906,3.061482820976492
turning,2,162,0.02531645569620253,0.023922031896042528,1.0582903578684169
point,1,165,0.012658227848101266,0.024365032486709983,0.519524357499041
door,4,496,0.05063291139240506,0.07324276432368576,0.6913025724785627
gotta,7,963,0.08860759493670886,0.1422031896042528,0.6231055378103764
8,1,28,0.012658227848101266,0.004134672179562906,3.061482820976492
surrender,2,63,0.02531645569620253,0.009303012404016538,2.721318063090215
enter,1,25,0.012658227848101266,0.003691671588895452,3.428860759493671
lips,2,234,0.02531645569620253,0.03455404607206143,0.7326625554473655
talent,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
guy,1,186,0.012658227848101266,0.02746603662138216,0.46086838165237515
challenge,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
twenty,1,60,0.012658227848101266,0.008860011813349085,1.4286919831223628
traffic,1,26,0.012658227848101266,0.00383933845245127,3.2969814995131452
amazing,1,74,0.012658227848101266,0.010927347903130538,1.1583989052343482
break,3,633,0.0379746835443038,0.09347312463083284,0.40626312316275726
oooow,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
crack,1,91,0.012658227848101266,0.013437684583579445,0.9419947141466128
balance,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
finish,1,53,0.012658227848101266,0.007826343768458357,1.6173871507045618
downtown,1,34,0.012658227848101266,0.005020673360897815,2.5212211466865226
tryna,1,206,0.012658227848101266,0.030419373892498523,0.416123878579329
root,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
heard,2,415,0.02531645569620253,0.0612817483756645,0.41311575415586393
body,4,521,0.05063291139240506,0.07693443591258121,0.6581306640103015
jam,1,64,0.012658227848101266,0.009450679267572357,1.3393987341772151
na,1,104,0.012658227848101266,0.01535735380980508,0.8242453748782863
rock,3,323,0.0379746835443038,0.047696396928529235,0.7961750989536388
okay,1,175,0.012658227848101266,0.025841701122268163,0.4898372513562387
69,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
weed,1,81,0.012658227848101266,0.011961015948021264,1.0582903578684169
radio,1,120,0.012658227848101266,0.01772002362669817,0.7143459915611814
reach,5,185,0.06329113924050633,0.027318369757826345,2.3167978104686964
cos,1,351,0.012658227848101266,0.05183106910809215,0.2442208518157885
he,6,890,0.0759493670886076,0.13142350856467808,0.5778978808135401
pact,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
hed,2,39,0.02531645569620253,0.005759007678676905,4.395975332684194
togetherness,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
build,1,102,0.012658227848101266,0.015062020082693443,0.8404070488955075
bring,7,551,0.08860759493670886,0.08136444181925576,1.0890211123618738
respect,1,90,0.012658227848101266,0.013290017720023627,0.9524613220815752
protect,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
unselfish,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
doesnt,1,275,0.012658227848101266,0.04060838747784997,0.3117146144994246
salvation,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
honey,2,189,0.02531645569620253,0.027909037212049615,0.9071060210300717
shoulders,2,55,0.02531645569620253,0.008121677495569994,3.1171461449942464
whenever,3,106,0.0379746835443038,0.015652687536916714,2.426080726056843
strength,3,83,0.0379746835443038,0.0122563496751329,3.0983681561689798
comfort,4,52,0.05063291139240506,0.00767867690490254,6.5939629990262905
must,10,416,0.12658227848101267,0.06142941523922032,2.0606134371957157
between,1,265,0.012658227848101266,0.03913171884229179,0.32347743014091235
looks,3,191,0.0379746835443038,0.02820437093916125,1.346411292994897
lines,2,102,0.02531645569620253,0.015062020082693443,1.680814097791015
upon,2,208,0.02531645569620253,0.03071470761961016,0.8242453748782863
older,2,76,0.02531645569620253,0.011222681630242174,2.2558294470353095
case,2,117,0.02531645569620253,0.017277023036030716,1.465325110894731
colder,1,29,0.012658227848101266,0.004282339043118724,2.9559144478393713
grows,1,34,0.012658227848101266,0.005020673360897815,2.5212211466865226
heartache,1,33,0.012658227848101266,0.004873006497341997,2.5976217874952052
clouds,2,126,0.02531645569620253,0.018606024808033077,1.3606590315451075
climb,1,75,0.012658227848101266,0.011075014766686356,1.1429535864978901
real,4,733,0.05063291139240506,0.10823981098641465,0.46778455109054173
traveled,1,9,0.012658227848101266,0.0013290017720023627,9.524613220815752
mountain,3,69,0.0379746835443038,0.010189013585351446,3.727022564667034
finally,3,163,0.0379746835443038,0.024069698759598347,1.5776966684786828
drowning,1,49,0.012658227848101266,0.007235676314235086,1.7494187548437097
apple,1,40,0.012658227848101266,0.005906674542232723,2.143037974683544
ending,1,53,0.012658227848101266,0.007826343768458357,1.6173871507045618
sunshine,1,96,0.012658227848101266,0.014176018901358535,0.8929324894514767
myself,4,627,0.05063291139240506,0.09258712344949793,0.5468677447358327
known,2,184,0.02531645569620253,0.027170702894270527,0.9317556411667584
rescue,2,33,0.02531645569620253,0.004873006497341997,5.1952435749904105
million,3,202,0.0379746835443038,0.02982870643827525,1.2730918661486403
though,6,466,0.0759493670886076,0.06881275841701122,1.1037105449013962
joined,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
beginning,3,79,0.0379746835443038,0.011665682220909628,3.2552475564813332
cuz,2,201,0.02531645569620253,0.029681039574719435,0.8529504376849927
lovers,3,108,0.0379746835443038,0.01594802126402835,2.3811533052039384
speaks,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
loooose,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
somebodys,1,46,0.012658227848101266,0.006792675723567632,1.8635112823335167
fantasize,1,18,0.012658227848101266,0.0026580035440047253,4.762306610407876
misery,2,47,0.02531645569620253,0.006940342587123449,3.6477242122273097
vows,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
satisfied,1,47,0.012658227848101266,0.006940342587123449,1.8238621061136548
taking,3,240,0.0379746835443038,0.03544004725339634,1.071518987341772
sacrifice,2,43,0.02531645569620253,0.006349675132900177,3.9870473947600824
makin,1,134,0.012658227848101266,0.019787359716479623,0.6397128282637445
lose,2,470,0.02531645569620253,0.06940342587123449,0.36477242122273096
controol,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
often,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
breakin,1,34,0.012658227848101266,0.005020673360897815,2.5212211466865226
runnin,1,117,0.012658227848101266,0.017277023036030716,0.7326625554473655
shakin,1,29,0.012658227848101266,0.004282339043118724,2.9559144478393713
pretend,1,165,0.012658227848101266,0.024365032486709983,0.519524357499041
sake,1,34,0.012658227848101266,0.005020673360897815,2.5212211466865226
ayouve,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
therell,1,54,0.012658227848101266,0.007974010632014175,1.5874355368026254
outta,1,128,0.012658227848101266,0.018901358535144713,0.6696993670886076
ends,2,132,0.02531645569620253,0.019492025989367986,1.2988108937476026
lady,1,222,0.012658227848101266,0.03278204370939161,0.38613296841144945
somewhere,3,202,0.0379746835443038,0.02982870643827525,1.2730918661486403
thunder,1,63,0.012658227848101266,0.009303012404016538,1.3606590315451075
sleeping,3,129,0.0379746835443038,0.01904902539870053,1.9935236973800412
forsake,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
frightened,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
beating,2,83,0.02531645569620253,0.0122563496751329,2.06557877077932
morning,7,370,0.08860759493670886,0.05463673951565269,1.6217584673280876
whispers,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
outsides,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
power,2,140,0.02531645569620253,0.02067336089781453,1.2245931283905969
whole,8,469,0.10126582278481013,0.06925575900767868,1.4622007503171304
rolling,2,109,0.02531645569620253,0.01609568812758417,1.5728719080246196
wonder,3,322,0.0379746835443038,0.04754873006497342,0.7986476924286501
clear,1,234,0.012658227848101266,0.03455404607206143,0.36633127772368274
heading,1,40,0.012658227848101266,0.005906674542232723,2.143037974683544
touched,2,70,0.02531645569620253,0.010336680448907265,2.4491862567811937
inspiration,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
blessed,1,56,0.012658227848101266,0.008269344359125812,1.530741410488246
star,4,260,0.05063291139240506,0.0383933845245127,1.318792599805258
coz,1,86,0.012658227848101266,0.012699350265800354,0.9967618486900206
wind,2,208,0.02531645569620253,0.03071470761961016,0.8242453748782863
stood,2,60,0.02531645569620253,0.008860011813349085,2.8573839662447256
brought,1,108,0.012658227848101266,0.01594802126402835,0.7937177684013127
lies,4,284,0.05063291139240506,0.04193738924985233,1.2073453378498842
weak,1,107,0.012658227848101266,0.015800354400472533,0.8011356914704839
held,2,100,0.02531645569620253,0.014766686355581808,1.7144303797468354
lifted,2,12,0.02531645569620253,0.0017720023626698169,14.286919831223628
wings,4,92,0.05063291139240506,0.013585351447135264,3.7270225646670334
couldnt,6,364,0.0759493670886076,0.05375073833431778,1.4129920712199193
tall,1,70,0.012658227848101266,0.010336680448907265,1.2245931283905969
saviour,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
softly,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
breaking,2,153,0.02531645569620253,0.022593030124040167,1.1205427318606767
breeze,2,72,0.02531645569620253,0.010632014176018901,2.381153305203938
fools,1,70,0.012658227848101266,0.010336680448907265,1.2245931283905969
wander,2,17,0.02531645569620253,0.0025103366804489075,10.08488458674609
pouring,1,41,0.012658227848101266,0.006054341405788541,2.0907687557888237
living,4,406,0.05063291139240506,0.059952746603662135,0.8445469850969634
anybody,2,103,0.02531645569620253,0.015209686946249261,1.664495514317316
worse,2,80,0.02531645569620253,0.011813349084465446,2.143037974683544
help,4,398,0.05063291139240506,0.058771411695215596,0.861522803892882
takes,3,210,0.0379746835443038,0.031010041346721796,1.2245931283905969
worth,3,186,0.0379746835443038,0.02746603662138216,1.3826051449571255
course,1,48,0.012658227848101266,0.0070880094506792675,1.7858649789029535
tide,1,49,0.012658227848101266,0.007235676314235086,1.7494187548437097
nothin,4,176,0.05063291139240506,0.02598936798582398,1.948216340621404
movies,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
theyd,1,37,0.012658227848101266,0.005463673951565269,2.3167978104686964
broken,3,326,0.0379746835443038,0.04813939751919669,0.7888483342393414
taste,1,227,0.012658227848101266,0.0335203780271707,0.3776278369486422
fight,2,410,0.02531645569620253,0.06054341405788541,0.41815375115776476
sooner,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
later,1,120,0.012658227848101266,0.01772002362669817,0.7143459915611814
everythings,1,91,0.012658227848101266,0.013437684583579445,0.9419947141466128
closest,2,18,0.02531645569620253,0.0026580035440047253,9.524613220815752
breathe,2,239,0.02531645569620253,0.03529238038984052,0.7173348869233621
coming,4,535,0.05063291139240506,0.07900177200236266,0.6409085531763872
bleed,1,77,0.012658227848101266,0.011370348493797991,1.113266480355088
roll,2,312,0.02531645569620253,0.04607206142941524,0.5494969165855242
blind,4,177,0.05063291139240506,0.0261370348493798,1.937209468640492
cue,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
late,2,356,0.02531645569620253,0.052569403425871235,0.4815815673446167
save,5,250,0.06329113924050633,0.03691671588895452,1.7144303797468357
needs,3,156,0.0379746835443038,0.02303603071470762,1.6484907497565726
without,6,672,0.0759493670886076,0.09923213230950975,0.765370705244123
being,2,307,0.02531645569620253,0.04533372711163615,0.5584463777676988
wore,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
band,1,66,0.012658227848101266,0.009746012994683993,1.2988108937476026
helpin,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
head,5,881,0.06329113924050633,0.13009450679267573,0.4865012428339488
playing,3,253,0.0379746835443038,0.037359716479621975,1.0164606994546455
books,1,30,0.012658227848101266,0.004430005906674543,2.8573839662447256
kick,1,143,0.012658227848101266,0.021116361488481984,0.5994511817296627
suppose,1,29,0.012658227848101266,0.004282339043118724,2.9559144478393713
lend,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
pool,1,44,0.012658227848101266,0.006497341996455995,1.948216340621404
september,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
anymore,3,212,0.0379746835443038,0.03130537507383343,1.2130403630284214
stole,1,62,0.012658227848101266,0.00915534554046072,1.3826051449571255
coax,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
collect,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
guiding,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
amused,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
maggie,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
daddys,1,20,0.012658227848101266,0.0029533372711163615,4.286075949367088
steal,1,103,0.012658227848101266,0.015209686946249261,0.832247757158658
age,1,70,0.012658227848101266,0.010336680448907265,1.2245931283905969
shows,2,91,0.02531645569620253,0.013437684583579445,1.8839894282932257
used,4,528,0.05063291139240506,0.07796810395747195,0.6494054468738013
jokes,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
wreck,1,25,0.012658227848101266,0.003691671588895452,3.428860759493671
lured,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
wake,4,295,0.05063291139240506,0.04356172474896633,1.1623256811842952
fool,4,288,0.05063291139240506,0.042528056704075605,1.190576652601969
islands,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
brown,1,75,0.012658227848101266,0.011075014766686356,1.1429535864978901
everyday,4,181,0.05063291139240506,0.026727702303603072,1.8943982096650114
season,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
grow,1,171,0.012658227848101266,0.02525103366804489,0.5012954326745133
pine,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
page,2,65,0.02531645569620253,0.009598346131128175,2.637585199610516
shadows,2,86,0.02531645569620253,0.012699350265800354,1.9935236973800412
besides,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
across,2,154,0.02531645569620253,0.022740696987595982,1.113266480355088
turns,1,111,0.012658227848101266,0.016391021854695806,0.7722659368228989
appears,2,13,0.02531645569620253,0.001919669226225635,13.187925998052581
stalking,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
moving,1,204,0.012658227848101266,0.030124040165386886,0.4202035244477538
sunset,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
wondered,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
else,4,442,0.05063291139240506,0.0652687536916716,0.7757603528266223
hoped,1,19,0.012658227848101266,0.0028056704075605436,4.511658894070619
la,1,238,0.012658227848101266,0.035144713526284704,0.36017444952664607
passion,3,66,0.0379746835443038,0.009746012994683993,3.896432681242808
surprise,2,70,0.02531645569620253,0.010336680448907265,2.4491862567811937
chance,2,320,0.02531645569620253,0.04725339633786178,0.535759493670886
da,2,143,0.02531645569620253,0.021116361488481984,1.1989023634593254
june,2,13,0.02531645569620253,0.001919669226225635,13.187925998052581
saved,1,65,0.012658227848101266,0.009598346131128175,1.318792599805258
silly,1,69,0.012658227848101266,0.010189013585351446,1.2423408548890114
isnt,2,168,0.02531645569620253,0.024808033077377438,1.0204942736588305
snow,1,85,0.012658227848101266,0.012551683402244536,1.0084884586746092
share,2,160,0.02531645569620253,0.02362669816893089,1.071518987341772
went,3,332,0.0379746835443038,0.0490253987005316,0.7745920390422449
planned,2,32,0.02531645569620253,0.004725339633786178,5.3575949367088604
passed,1,79,0.012658227848101266,0.011665682220909628,1.0850825188271112
search,1,56,0.012658227848101266,0.008269344359125812,1.530741410488246
fightin,1,22,0.012658227848101266,0.0032486709982279976,3.896432681242808
tryin,3,188,0.0379746835443038,0.027761370348493797,1.3678965795852411
wire,1,29,0.012658227848101266,0.004282339043118724,2.9559144478393713
dyin,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
unless,1,53,0.012658227848101266,0.007826343768458357,1.6173871507045618
mmmmm,2,15,0.02531645569620253,0.0022150029533372713,11.429535864978902
goodbye,2,231,0.02531645569620253,0.03411104548139397,0.7421776535700587
treats,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
step,1,280,0.012658227848101266,0.04134672179562906,0.3061482820976492
happiness,1,70,0.012658227848101266,0.010336680448907265,1.2245931283905969
bittersweet,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
fur,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
homie,1,75,0.012658227848101266,0.011075014766686356,1.1429535864978901
article,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
cloth,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
bee,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
chain,1,74,0.012658227848101266,0.010927347903130538,1.1583989052343482
impress,1,30,0.012658227848101266,0.004430005906674543,2.8573839662447256
check,1,258,0.012658227848101266,0.03809805079740106,0.3322539495633402
shoes,1,174,0.012658227848101266,0.025694034258712344,0.49265240797322857
axel,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
b,1,67,0.012658227848101266,0.009893679858239812,1.279425656527489
bony,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
roc,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
deranged,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
explain,1,128,0.012658227848101266,0.018901358535144713,0.6696993670886076
sling,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
hov,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
stick,2,133,0.02531645569620253,0.019639692852923805,1.2890453983058912
soprano,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
sees,1,50,0.012658227848101266,0.007383343177790904,1.7144303797468354
uh,1,398,0.012658227848101266,0.058771411695215596,0.2153807009732205
label,1,33,0.012658227848101266,0.004873006497341997,2.5976217874952052
handle,2,105,0.02531645569620253,0.015505020673360898,1.632790837854129
fat,1,82,0.012658227848101266,0.012108682811577082,1.0453843778944119
yo,1,445,0.012658227848101266,0.06571175428233904,0.1926326269378467
games,1,125,0.012658227848101266,0.01845835794447726,0.6857721518987342
begging,2,44,0.02531645569620253,0.006497341996455995,3.896432681242808
ya,3,729,0.0379746835443038,0.10764914353219138,0.3527634526228057
different,1,260,0.012658227848101266,0.0383933845245127,0.3296981499513145
sprung,1,20,0.012658227848101266,0.0029533372711163615,4.286075949367088
yea,1,88,0.012658227848101266,0.01299468399291199,0.974108170310702
jayz,1,9,0.012658227848101266,0.0013290017720023627,9.524613220815752
foolish,1,31,0.012658227848101266,0.00457767277023036,2.765210289914251
young,3,387,0.0379746835443038,0.05714707619610159,0.6645078991266805
lately,2,84,0.02531645569620253,0.012404016538688719,2.040988547317661
realer,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
such,2,267,0.02531645569620253,0.039427052569403424,0.642108756459489
dress,2,123,0.02531645569620253,0.018163024217365622,1.3938458371925493
changed,1,200,0.012658227848101266,0.029533372711163616,0.42860759493670886
incredibly,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
shake,1,265,0.012658227848101266,0.03913171884229179,0.32347743014091235
quietly,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
ringo,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
dealing,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
pocket,1,77,0.012658227848101266,0.011370348493797991,1.113266480355088
loco,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
smokers,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
skips,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
van,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
part,1,268,0.012658227848101266,0.039574719432959246,0.31985641413187227
g,1,83,0.012658227848101266,0.0122563496751329,1.03278938538966
wrap,1,50,0.012658227848101266,0.007383343177790904,1.7144303797468354
bling,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
platinum,1,57,0.012658227848101266,0.00841701122268163,1.50388629802354
insane,1,103,0.012658227848101266,0.015209686946249261,0.832247757158658
range,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
sir,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
next,2,454,0.02531645569620253,0.0670407560543414,0.3776278369486422
war,1,135,0.012658227848101266,0.01993502658003544,0.6349742147210501
tony,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
genuine,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
beat,2,416,0.02531645569620253,0.06142941523922032,0.41212268743914315
tennis,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
chinchilla,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
lookin,1,224,0.012658227848101266,0.03307737743650325,0.3826853526220615
row,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
hova,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
2,1,149,0.012658227848101266,0.022002362669816894,0.5753122079687367
yall,1,274,0.012658227848101266,0.040460720614294156,0.31285225907788966
ol,1,26,0.012658227848101266,0.00383933845245127,3.2969814995131452
reassure,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
guide,2,64,0.02531645569620253,0.009450679267572357,2.6787974683544302
exactly,2,72,0.02531645569620253,0.010632014176018901,2.381153305203938
count,1,125,0.012658227848101266,0.01845835794447726,0.6857721518987342
letter,4,63,0.05063291139240506,0.009303012404016538,5.44263612618043
postman,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
starting,3,82,0.0379746835443038,0.012108682811577082,3.136153133683236
road,1,288,0.012658227848101266,0.042528056704075605,0.29764416315049225
others,1,82,0.012658227848101266,0.012108682811577082,1.0453843778944119
gone,6,776,0.0759493670886076,0.11458948611931483,0.6627952499021271
oceans,1,20,0.012658227848101266,0.0029533372711163615,4.286075949367088
wall,1,190,0.012658227848101266,0.028056704075605433,0.451165889407062
narrow,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
within,2,100,0.02531645569620253,0.014766686355581808,1.7144303797468354
defend,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
space,1,176,0.012658227848101266,0.02598936798582398,0.487054085155351
measure,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
talking,2,303,0.02531645569620253,0.044743059657412876,0.5658186071771734
stumble,1,20,0.012658227848101266,0.0029533372711163615,4.286075949367088
lonelier,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
meet,3,260,0.0379746835443038,0.0383933845245127,0.9890944498539436
rapture,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
laughing,1,71,0.012658227848101266,0.010484347312463083,1.2073453378498842
hectic,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
faster,1,68,0.012658227848101266,0.01004134672179563,1.2606105733432613
dreaming,2,139,0.02531645569620253,0.02052569403425871,1.233403150897004
daydreams,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
fantasy,2,62,0.02531645569620253,0.00915534554046072,2.765210289914251
boyfriend,1,57,0.012658227848101266,0.00841701122268163,1.50388629802354
creep,1,45,0.012658227848101266,0.0066450088600118135,1.9049226441631504
images,1,9,0.012658227848101266,0.0013290017720023627,9.524613220815752
offer,1,34,0.012658227848101266,0.005020673360897815,2.5212211466865226
wouldnt,2,272,0.02531645569620253,0.04016538688718252,0.6303052866716307
black,1,363,0.012658227848101266,0.05360307147076196,0.23614743522683684
raging,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
avenue,1,22,0.012658227848101266,0.0032486709982279976,3.896432681242808
evening,2,61,0.02531645569620253,0.009007678676904902,2.8105416061423534
havent,1,111,0.012658227848101266,0.016391021854695806,0.7722659368228989
regret,1,86,0.012658227848101266,0.012699350265800354,0.9967618486900206
dry,3,124,0.0379746835443038,0.01831069108092144,2.0739077174356884
storms,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
blowing,1,61,0.012658227848101266,0.009007678676904902,1.4052708030711767
hungry,1,54,0.012658227848101266,0.007974010632014175,1.5874355368026254
winds,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
crawling,1,42,0.012658227848101266,0.0062020082693443595,2.040988547317661
highway,1,41,0.012658227848101266,0.006054341405788541,2.0907687557888237
powers,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
meaning,2,63,0.02531645569620253,0.009303012404016538,2.721318063090215
protection,3,20,0.0379746835443038,0.0029533372711163615,12.858227848101267
send,2,146,0.02531645569620253,0.02155936207914944,1.1742673833882433
pleasure,1,64,0.012658227848101266,0.009450679267572357,1.3393987341772151
madly,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
certainty,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
surely,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
brightly,1,10,0.012658227848101266,0.0014766686355581807,8.572151898734177
truly,1,53,0.012658227848101266,0.007826343768458357,1.6173871507045618
surrounded,1,27,0.012658227848101266,0.003987005316007088,3.174871073605251
faithful,1,28,0.012658227848101266,0.004134672179562906,3.061482820976492
until,3,424,0.0379746835443038,0.06261075014766686,0.6065201815142107
highest,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
hours,2,105,0.02531645569620253,0.015505020673360898,1.632790837854129
bathe,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
counting,1,40,0.012658227848101266,0.005906674542232723,2.143037974683544
devour,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
deeply,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
velvet,1,22,0.012658227848101266,0.0032486709982279976,3.896432681242808
middle,1,145,0.012658227848101266,0.02141169521559362,0.5911828895678742
year,1,177,0.012658227848101266,0.0261370348493798,0.484302367160123
compromise,1,23,0.012658227848101266,0.003396337861783816,3.7270225646670334
throwing,1,64,0.012658227848101266,0.009450679267572357,1.3393987341772151
pebbles,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
knelt,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
escape,2,98,0.02531645569620253,0.014471352628470172,1.7494187548437097
pick,1,204,0.012658227848101266,0.030124040165386886,0.4202035244477538
staircase,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
princess,1,22,0.012658227848101266,0.0032486709982279976,3.896432681242808
hello,2,92,0.02531645569620253,0.013585351447135264,1.8635112823335167
prince,1,30,0.012658227848101266,0.004430005906674543,2.8573839662447256
fading,1,59,0.012658227848101266,0.008712344949793267,1.452907101480369
lights,3,344,0.0379746835443038,0.050797401063201415,0.7475713865175155
pulled,1,69,0.012658227848101266,0.010189013585351446,1.2423408548890114
romeo,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
crowd,1,175,0.012658227848101266,0.025841701122268163,0.4898372513562387
ring,2,163,0.02531645569620253,0.024069698759598347,1.0517977789857886
quiet,1,75,0.012658227848101266,0.011075014766686356,1.1429535864978901
tired,1,214,0.012658227848101266,0.031600708800945065,0.40056784573524196
talked,1,30,0.012658227848101266,0.004430005906674543,2.8573839662447256
ball,1,123,0.012658227848101266,0.018163024217365622,0.6969229185962746
party,1,370,0.012658227848101266,0.05463673951565269,0.23167978104686965
balcony,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
dad,1,84,0.012658227848101266,0.012404016538688719,1.0204942736588305
